ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
1330,320.34358526497584,925.0207694037117,276.59026308378463,-15.063820913030272,94053.81536559966,320.35760743570034,293.5900792818769,-6.438591022656244,0.0036980132389201597,6.2786552804884215,225.39579873190098,250
36,1006.0524140151398,37.240710900225785,276.71983249701987,-14.961337404732399,92739.72725833292,318.53264613059235,291.14669527565906,-6.423314514142619,0.003729047994077536,6.2786552804884215,225.39579873190098,250
231,393.54027463453775,176.90647181212887,276.70160478495023,-15.050207307126444,90689.26709442705,312.91972909499265,289.8163927110413,-6.399039708718797,0.003746164907526425,6.2786552804884215,225.39579873190098,250
2839,1056.9748356680252,1947.8928865404046,276.43455069681926,-14.961751458241594,85951.2431095029,309.36189798847147,277.8339662006661,-6.340780383951854,0.003907729551022035,6.2786552804884215,225.39579873190098,250
464,105.06142233379319,345.32204453115537,276.6776938209907,-15.092475088096002,84350.799132864,450.66137403395015,187.17113112629332,-6.320372981861253,0.005800574017300918,6.2786552804884215,225.39579873190098,250
402,1837.2743783230533,296.1193124927228,276.67767193855923,-14.842578608126043,81263.31163283861,297.6443745125927,273.0214934043732,-6.27988626999052,0.003976609996752035,6.2786552804884215,225.39579873190098,250
222,1360.6488735057942,169.5685862322614,276.6985791835301,-14.91077155119674,79373.68651624394,303.8155033715217,261.25620857202136,-6.254341357346611,0.00415569071423886,6.2786552804884215,225.39579873190098,250
1894,1450.507809016773,1283.7644081988465,276.53200213552094,-14.902400481539194,75844.76190617394,288.1347063920289,263.22674854372264,-6.204963959129488,0.00412458082625164,6.2786552804884215,225.39579873190098,250
1019,1985.9391504352634,715.7760850843196,276.6144615961957,-14.822890096448129,75068.6966464878,286.8332488139215,261.7154634509873,-6.193797167441307,0.004148398362419745,6.2786552804884215,225.39579873190098,250
2762,1600.2806648222063,1898.9427834423202,276.439610870662,-14.883266352622163,74031.38683652796,283.4850282322333,261.1474309531466,-6.178689691158429,0.004157421714000278,6.2786552804884215,225.39579873190098,250
2101,2689.212264469245,1410.304704718308,276.5079461831956,-14.72432512663619,70821.50489051244,281.47553546857415,251.60802970892453,-6.130562855495637,0.004315045117025891,6.2786552804884215,225.39579873190098,250
2448,2550.25369615723,1671.1664418582561,276.4696362572739,-14.745416153816093,70197.84132301947,279.99593254006123,250.71021813138557,-6.120959371325494,0.00433049760832259,6.2786552804884215,225.39579873190098,250
2017,577.1353008959138,1359.463367235427,276.5243502763781,-15.028564961711872,69723.71162718521,280.9767205267202,248.14764545789,-6.113601223335484,0.004375217818394495,6.2786552804884215,225.39579873190098,250
