ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada
884,1801.501343241061,622.3356867333365,276.62917729008774,-14.84909708601316,4771.610912106553,130.38801986175417,36.59547032898976,21.798187463948775,0.0296676061337553,6.2786552804884215,352.1809355185953,250,16.258782494474897
1485,2549.322261900308,1015.8313742666352,276.56734198253025,-14.742886211661252,4760.397497936327,127.6811661075445,37.28347447834784,21.800741976038168,0.0291201400939849,6.2786552804884215,352.1809355185953,250,16.261406006098817
1750,1043.919415820985,1185.3167821187826,276.5483896887424,-14.960604241615403,4757.418505735259,133.7789535436832,35.561785914118445,21.80142162771262,0.0305299627702039,6.2786552804884215,352.1809355185953,250,16.262104015740483
1241,335.3477497084657,857.1007895965549,276.60033743296,-15.061384297534604,4748.794206627179,131.83822124410565,36.01985950519257,21.803391648084478,0.0301417055733792,6.2786552804884215,352.1809355185953,250,16.264127248030665
319,754.3438485345462,238.423798672515,276.6908908901712,-14.998461966310428,4720.741910584678,132.5670962494456,35.61020829559296,21.809824377662338,0.0304884484524164,6.2786552804884215,352.1809355185953,250,16.270733731081236
159,694.1621012298785,127.33422271874927,276.7077221826162,-15.006673238552168,4703.371109128319,137.12226609395626,34.300564329250264,21.813826903813386,0.0316525404532238,6.2786552804884215,352.1809355185953,250,16.274844368852698
618,308.6045212245073,441.9239136595327,276.662414467963,-15.063543070534102,4666.156205978652,133.13399971521807,35.04856923069878,21.822451838418825,0.0309770134368008,6.2786552804884215,352.1809355185953,250,16.28370227024486
327,1160.3671238959892,245.6433232816527,276.68808566629286,-14.939964361099353,4663.852407888102,133.4716466869748,34.9426453007359,21.82298802592941,0.0310709160870867,6.2786552804884215,352.1809355185953,250,16.28425294063411
812,291.17487057618854,574.9734737150463,276.6426309242368,-15.066600480882514,4659.033509056346,131.42033651690318,35.45138927914025,21.82411043661667,0.030625033942995,6.2786552804884215,352.1809355185953,250,16.28540566858442
2591,2043.9537920151508,1787.0584703575462,276.4544609744489,-14.818873130543734,4633.754682810686,135.12201208109957,34.29311487775603,21.830017426854962,0.0316594162959583,6.2786552804884215,352.1809355185953,250,16.291472211630698
795,1114.882956925417,563.9327928243018,276.64079726466366,-14.947842369188244,4623.432726328232,130.43260039097555,35.44691060723589,21.832438664754992,0.0306289033769383,6.2786552804884215,352.1809355185953,250,16.29395884921655
1227,1735.7181540030872,845.630218078259,276.5961545526948,-14.859503020395833,4576.703504198144,127.62664371941848,35.86009449766479,21.843468076345705,0.0302759938368456,6.2786552804884215,352.1809355185953,250,16.30528617455331
1096,1137.5686723972092,765.2052786909426,276.61067469198287,-14.945399909681312,4574.361125536292,142.16347427178482,32.17676797059092,21.844023903558572,0.0337417356830963,6.2786552804884215,352.1809355185953,250,16.305857015129835
2599,1916.9018670318976,1789.936130987831,276.4545590293439,-14.837199052761044,4560.926031531155,151.17098995741105,30.17064340728397,21.84721744925487,0.0359853114613354,6.2786552804884215,352.1809355185953,250,16.309136821199473
440,164.72270036817784,325.2466582694391,276.6804374781761,-15.083795531341424,4559.066247083712,238.50731558862515,19.11499542826242,21.847660264396364,0.0567983395065186,6.2786552804884215,352.1809355185953,250,16.309591597152885
525,1061.5438172072086,376.8183908731631,276.6689376782832,-14.954756548767852,4553.9675208820845,132.1514090663633,34.46022674336518,21.848875199478105,0.0315058867164603,6.2786552804884215,352.1809355185953,250,16.31083934865991
2404,2672.654231120139,1639.7357188548838,276.47381175060247,-14.727640521527483,4526.48101569782,124.38967697070188,36.389523037060094,21.855448263539664,0.0298355105917242,6.2786552804884215,352.1809355185953,250,16.31758995674741
2540,594.4169331970504,1742.2262191756854,276.4671521320949,-15.027589000750552,4509.415116420307,132.21699675941414,34.106168094452855,21.859549480834147,0.0318329516524192,6.2786552804884215,352.1809355185953,250,16.321801951393656
