ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_G_Calibrada
389,616.0820645572129,323.1706205952359,276.6856820240431,-15.000902448333353,2414.540175011265,133.8659730320696,18.03699715709552,23.488292036138233,0.0601929462284635,4.248347012311862,558.6449957049914,600,15.773615172772441
224,2203.345327460566,178.55801279622898,276.70039284970113,-14.771166529617968,2406.687760550645,101.9836623463934,23.598757930227997,23.49182875264587,0.0460066586220332,4.248347012311862,558.6449957049914,600,15.776845517920076
748,1247.9854920723185,604.7974577076526,276.6408756223798,-14.91078428031932,2401.4242763451184,111.22795290588743,21.59011483720301,23.494205884295088,0.0502869025100865,4.248347012311862,558.6449957049914,600,15.779016728327175
687,48.04934945522685,556.3806282080569,276.6532383420267,-15.083932674452528,2388.9845551453764,129.82383269395697,18.401741079213867,23.499844770877864,0.0589998519882653,4.248347012311862,558.6449957049914,600,15.784167141110164
1372,669.9570400116746,1148.6503540875992,276.56205403538644,-14.99647602648208,2368.064553217322,113.34777605985424,20.89202484190643,23.509394283361516,0.0519671984030116,4.248347012311862,558.6449957049914,600,15.792889418184743
1852,2173.9637663741614,1560.3708558332978,276.4942111165652,-14.781044378847996,2363.861821398139,101.08328858622777,23.38528805759696,23.511322909858873,0.0464266250356193,4.248347012311862,558.6449957049914,600,15.7946509756163
1273,609.0203746423458,1061.3009782194104,276.57536778980847,-15.004923513923195,2347.107383657247,114.6460074735012,20.47264824463902,23.51904572677842,0.053031732242276,4.248347012311862,558.6449957049914,600,15.80170479633059
1554,2916.906753047042,1304.9055852586923,276.5291800200109,-14.6728627355111,2344.2787910969346,110.42745168375252,21.2291305771557,23.520354979783388,0.0511419907684916,4.248347012311862,558.6449957049914,600,15.802900634075147
2159,1685.5138658245914,1841.0252248931213,276.45435180012225,-14.852666490413265,2343.1616017273627,105.87988310005828,22.130375791150385,23.520872521498024,0.0490592663335683,4.248347012311862,558.6449957049914,600,15.803373343256943
1331,936.2495464622368,1113.2051481459985,276.5662300604492,-14.957869281255707,2333.205164841842,119.11935457852476,19.58712060770753,23.525495803148438,0.0554292803799236,4.248347012311862,558.6449957049914,600,15.807596128830319
1541,2571.5132231874786,1295.9432955246098,276.53199511186733,-14.722625460556603,2333.14661406941,98.26699759612696,23.742931718119035,23.525523049569824,0.0457272931957036,4.248347012311862,558.6449957049914,600,15.807621015005086
1882,1548.7649607177254,1586.205856273142,276.4929831915841,-14.871362996848694,2331.785428202594,104.70545224375644,22.26995231130992,23.526156666010774,0.0487517882761078,4.248347012311862,558.6449957049914,600,15.80819974383197
508,406.75547631840845,414.6503246385189,276.67290319977485,-15.031517974441805,2328.950646499172,100.53885547850618,23.164682305311,23.527477412544453,0.0468687627868343,4.248347012311862,558.6449957049914,600,15.809406079467614
1849,1138.717456936336,1554.8543398589998,276.4993826684802,-14.930430737810298,2322.1068767684046,102.75820562218044,22.59777564923901,23.530672614452527,0.0480445516785437,4.248347012311862,558.6449957049914,600,15.81232449403581
1940,2625.2505770527964,1642.5667047255356,276.48003411852824,-14.71629394370246,2311.789438708161,106.05957921813103,21.797082882570567,23.5355074375865,0.0498094174275104,4.248347012311862,558.6449957049914,600,15.816740496114793
736,1906.6457107576264,590.5176041567258,276.6401699399475,-14.815654075370375,2310.5961433986668,99.751708182837,23.16347444560575,23.536068015637056,0.0468712067591381,4.248347012311862,558.6449957049914,600,15.817252513569848
2271,1105.2377693030712,1952.32449849486,276.44013233965643,-14.936884945696915,2309.4138829179574,105.8080805758752,21.826441518914727,23.53662369539882,0.0497424190314823,4.248347012311862,558.6449957049914,600,15.817760057054937
997,664.9251564763746,818.9398531336991,276.6113610178156,-14.995861812959374,2308.180364093103,123.47500819431588,18.6935024167859,23.537203770653424,0.0580790039123482,4.248347012311862,558.6449957049914,600,15.818289882750584
140,2275.509308925748,113.55322220265596,276.7097813736885,-14.760491231807915,2303.1188298349152,115.5542571495654,19.931059976906937,23.539587260846375,0.0544727676931353,4.248347012311862,558.6449957049914,600,15.820466900886647
1093,1685.9116411169164,904.8322829462344,276.5941764168625,-14.848789924831332,2298.987127491797,121.25834058545937,18.95941439072834,23.54153677703225,0.0572644269292904,4.248347012311862,558.6449957049914,600,15.822247538418004
