ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst,Erro_Mag_Inst,Std_Fundo,Area_Ap,Exptime
78,2583.1487159207827,168.07188265975324,276.7002886515829,-14.716341581539012,53838.69466212619,286.36720287221664,-4.882358178347969,0.005774821884325516,4.248347012311862,993.1466590310957,600
882,2894.626509035862,1945.3917484852598,276.43370854272274,-14.678696243879443,52359.7091588006,283.77313011899435,-4.852114937842021,0.005884152000076726,4.248347012311862,993.1466590310957,600
611,2340.2513458359244,1255.0140705365852,276.5390915723285,-14.75581078294117,52322.588756813144,283.707717511428,-4.851344932466429,0.0058869692081519685,4.248347012311862,993.1466590310957,600
865,2530.545278218094,1888.0757850325397,276.44379220096346,-14.730954703823746,51474.70986646484,282.2094790845905,-4.8336066426085385,0.005952337220296845,4.248347012311862,993.1466590310957,600
716,1984.836273741905,1468.341510181462,276.50875059622473,-14.807953397067038,51220.985141639656,281.7595878765632,-4.828241691715905,0.00597228623603533,4.248347012311862,993.1466590310957,600
546,1203.3698401911113,1102.466764184184,276.5667055997151,-14.919252640968462,51212.34892848134,281.7442619596936,-4.828058613630917,0.005972968465805348,4.248347012311862,993.1466590310957,600
276,2936.0244913700362,535.1494747180338,276.64395621408613,-14.666959704878916,50910.51161194517,281.2080934658109,-4.8216405275126615,0.00599694674850206,4.248347012311862,993.1466590310957,600
406,975.3796761037364,796.9484112478414,276.6133280517369,-14.950930959587367,50459.15311739943,280.404410336447,-4.81197176716389,0.0060332972214966595,4.248347012311862,993.1466590310957,600
587,1661.514453767273,1202.5232234025798,276.5498167583951,-14.853524853288395,49869.91994823102,279.351749890639,-4.799218551751956,0.006081665965598269,4.248347012311862,993.1466590310957,600
543,153.7575242716684,1102.6579670482968,276.57109626489756,-15.070873357388454,49719.779192554706,279.08288985762954,-4.795944852179511,0.006094160079532317,4.248347012311862,993.1466590310957,600
628,481.81880966575835,1297.0813604140724,276.54065368569246,-15.02425928310342,49713.73774399754,279.07206589468717,-4.795812916396932,0.006094664285797841,4.248347012311862,993.1466590310957,600
380,1720.33479374469,743.857847629389,276.61807205201677,-14.843165688629979,49233.80345454742,278.2108618894642,-4.7852803429932225,0.006135084262426459,4.248347012311862,993.1466590310957,600
632,1557.212968344947,1302.547995786226,276.535317952773,-14.868986718551055,48816.26188414078,277.4594422665624,-4.776033174441146,0.006170847681531953,4.248347012311862,993.1466590310957,600
602,2369.166022455555,1231.811180674658,276.54243187012537,-14.751545527905355,48504.974601096066,276.89791407633817,-4.769087577815415,0.006197881099516895,4.248347012311862,993.1466590310957,600
19,2276.7725833401364,46.45398685863566,276.71979378142044,-14.760035459084014,48020.41495884536,276.0215483935565,-4.758186645556975,0.006240608194404699,4.248347012311862,993.1466590310957,600
