RA,DEC,Fluxo,Mag_Inst,Mag_B_Calibrada
276.6949477534875,-14.751122631254216,431.7759616515177,-0.5932961285916003,18.142830002379082
276.69198522496794,-14.660744580767158,208.81594757666244,0.19544086343995792,18.93156699441064
276.7011106194409,-14.991712164267113,3638.263127062215,-2.907385240769935,15.828740890200747
276.6985728390947,-14.910774837101384,41593.94141545258,-5.552725167779843,13.183400963190838
276.7015933633048,-15.050208897222342,49993.71767264352,-5.752438561583725,12.983687569386957
276.69612400245467,-14.918633013190098,24194.066505409734,-4.964422153610014,13.771703977360668
276.7005768195152,-15.07738142054401,3455.4501059094328,-2.851411544484522,15.88471458648616
276.6944391076181,-14.908024645706941,3731.705408006019,-2.934918358123401,15.801207772847281
276.6907026977819,-14.785122502295359,0.01536558588850312,10.52847721037925,29.264603341349932
276.69039166997777,-14.775571148632656,2005.2502468558596,-2.2605714245095045,16.47555470646118
276.6926459182342,-14.865222589925137,3295.03930844945,-2.7998014781039005,15.936324652866782
276.69835636160917,-15.066138113338528,62114.92545942309,-5.988139899285784,12.747986231684898
276.6925922432113,-14.873651658604654,1609.105182000596,-2.0216110619507086,16.714515069019974
276.69528975031864,-14.987346024750732,2138.3840730673983,-2.3303642560320386,16.405761874938644
276.6924939110812,-14.91877526032059,39299.220032726844,-5.491109805985941,13.245016324984741
276.6917666493427,-14.895694693666503,2195.668966497331,-2.359067137368246,16.377058993602436
276.6892355077529,-14.806737207301559,841.3813702122934,-1.3176322075188664,17.418493923451816
276.69475442770283,-15.000244655743943,3823.908037317211,-2.9614185763429246,15.774707554627756
276.6920431604989,-14.907825374559206,5993.860112343624,-3.4494164856939125,15.286709645276769
276.69440368365326,-15.01051026769735,10759.911276085928,-4.084671703935526,14.651454427035155
276.692705775299,-14.956817105809545,3275.5261318715493,-2.7933526496863337,15.942773481284348
276.6915185543611,-14.912854793974274,1660.2554359289206,-2.055587255468469,16.68053887550221
276.6904355825742,-14.890546116565599,1283.6617614886854,-1.7762764892283172,16.959849641742366
276.69590546047294,-15.092750168161261,47.98176875343779,1.792159388335279,20.52828551930596
276.691174058868,-14.971263645789145,2651.5942424788736,-2.563917646680272,16.172208484290408
276.685750944648,-14.79229332400875,129.29277622098743,0.7159143694753067,19.45204050044599
276.6838450632152,-14.73286464057702,8977.235576622996,-3.8880065330589124,14.848119597911769
276.6826488351002,-14.698331904776946,3122.072435984366,-2.7412574158656913,15.99486871510499
276.69284021619893,-15.050197923903385,160.6531964935566,0.48012659400914504,19.216252724979828
276.6885893214271,-14.90920792779768,2160.797806046794,-2.341685303873151,16.39444082709753
276.6908797806577,-14.998462454906937,2529.8133902970003,-2.512871195732508,16.223254935238174
276.688846270566,-14.936670872840383,14974.851830435335,-4.443556313144786,14.292569817825896
276.68522796876937,-14.8138751917635,1692.1560956105313,-2.0762510351475147,16.659875095823168
276.6893091991184,-14.962666699164929,1583.8964125584607,-2.004466916205295,16.731659214765386
276.69313531466946,-15.096333953147838,5041.257548542533,-3.261497191590764,15.474628939379919
276.6878413359821,-14.921100608511127,94732.09606504656,-6.446392845107965,12.289733285862717
276.68808398466047,-14.939980696094548,2589.92660855555,-2.538368622161121,16.19775750880956
276.68667552196877,-14.898690000342873,2354.0014444342596,-2.434666790805136,16.301459340165547
276.6905035689618,-15.031626506990882,31565.852373783644,-5.253193781045794,13.482932349924887
276.6859268739501,-14.881151610837561,2686.0412363749783,-2.5779316676109154,16.158194463359767
276.6838284454739,-14.805704616265142,1908.9006784653175,-2.2071083091042363,16.529017821866447
276.6902427143977,-15.037311771137228,4275.70965008004,-3.082670493253081,15.6534556377176
276.6909999059848,-15.081063703116198,2772.614357089842,-2.61237364772534,16.12375248324534
276.68875734604546,-15.04915655960801,881.8182699454264,-1.368597709596377,17.367528421374306
